Date,Price
2013-03-06 7:09:00,427.45
2013-03-06 7:10:00,427.79
2013-03-06 7:11:00,427.5
2013-03-06 7:12:00,427.02
2013-03-06 7:13:00,427.09
2013-03-06 7:14:00,427.86
2013-03-06 7:15:00,427.61
2013-03-06 7:16:00,427.5
2013-03-06 7:17:00,427.97
2013-03-06 7:18:00,428.38
2013-03-06 7:19:00,428.5
2013-03-06 7:20:00,428.48
2013-03-06 7:21:00,427.68
2013-03-06 7:22:00,428.05
2013-03-06 7:23:00,428.18
2013-03-06 7:24:00,428.44
2013-03-06 7:25:00,428.82
2013-03-06 7:26:00,428.22
2013-03-06 7:27:00,428.54
2013-03-06 7:28:00,428.32
2013-03-06 7:29:00,428.07
2013-03-06 7:30:00,428.52
2013-03-06 7:31:00,428.32
2013-03-06 7:32:00,427.69
2013-03-06 7:33:00,427.21
2013-03-06 7:34:00,427.0
2013-03-06 7:35:00,426.71
2013-03-06 7:36:00,427.05
2013-03-06 7:37:00,427.5
2013-03-06 7:38:00,427.1
2013-03-06 7:39:00,427.19
2013-03-06 7:40:00,427.23
2013-03-06 7:41:00,427.06
2013-03-06 7:42:00,427.0
2013-03-06 7:43:00,426.16
2013-03-06 7:44:00,427.09
2013-03-06 7:45:00,427.62
2013-03-06 7:46:00,427.2
2013-03-06 7:47:00,427.76
2013-03-06 7:48:00,427.48
2013-03-06 7:49:00,426.81
2013-03-06 7:50:00,426.9
2013-03-06 7:51:00,427.25
2013-03-06 7:52:00,426.75
2013-03-06 7:53:00,426.7
2013-03-06 7:54:00,427.15
2013-03-06 7:55:00,427.02
2013-03-06 7:56:00,427.36
2013-03-06 7:57:00,427.57
2013-03-06 7:58:00,427.4
2013-03-06 7:59:00,427.25
2013-03-06 8:00:00,427.74
2013-03-06 8:01:00,427.81
2013-03-06 8:02:00,428.44
2013-03-06 8:03:00,427.95
2013-03-06 8:04:00,428.23
2013-03-06 8:05:00,427.92
2013-03-06 8:06:00,427.61
2013-03-06 8:07:00,427.39
2013-03-06 8:08:00,427.38
2013-03-06 8:09:00,427.44
2013-03-06 8:10:00,427.77
2013-03-06 8:11:00,427.7
2013-03-06 8:12:00,427.63
2013-03-06 8:13:00,427.5
2013-03-06 8:14:00,427.72
2013-03-06 8:15:00,427.62
2013-03-06 8:16:00,427.77
2013-03-06 8:17:00,427.97
2013-03-06 8:18:00,428.07
2013-03-06 8:19:00,428.02
2013-03-06 8:20:00,428.45
2013-03-06 8:21:00,429.44
2013-03-06 8:22:00,428.87
2013-03-06 8:23:00,429.25
2013-03-06 8:24:00,429.31
2013-03-06 8:25:00,429.17
2013-03-06 8:26:00,429.78
2013-03-06 8:27:00,430.22
2013-03-06 8:28:00,430.03
2013-03-06 8:29:00,430.2
2013-03-06 8:30:00,429.98
2013-03-06 8:31:00,429.55
2013-03-06 8:32:00,429.96
2013-03-06 8:33:00,429.61
2013-03-06 8:34:00,429.41
2013-03-06 8:35:00,429.41
2013-03-06 8:36:00,428.82
2013-03-06 8:37:00,429.09
2013-03-06 8:38:00,429.06
2013-03-06 8:39:00,428.95
2013-03-06 8:40:00,428.91
2013-03-06 8:41:00,429.1
2013-03-06 8:42:00,429.3
2013-03-06 8:43:00,429.05
2013-03-06 8:44:00,429.09
2013-03-06 8:45:00,428.86
2013-03-06 8:46:00,428.25
2013-03-06 8:47:00,428.85
2013-03-06 8:48:00,428.72
2013-03-06 8:49:00,428.8
2013-03-06 8:50:00,428.29
2013-03-06 8:51:00,428.35
2013-03-06 8:52:00,428.52
2013-03-06 8:53:00,428.3
2013-03-06 8:54:00,427.97
2013-03-06 8:55:00,428.14
2013-03-06 8:56:00,428.13
2013-03-06 8:57:00,428.24
2013-03-06 8:58:00,428.64
2013-03-06 8:59:00,428.58
2013-03-06 9:00:00,428.53
2013-03-06 9:01:00,427.92
2013-03-06 9:02:00,428.03
2013-03-06 9:03:00,427.8
2013-03-06 9:04:00,428.0
2013-03-06 9:05:00,428.1
2013-03-06 9:06:00,428.16
2013-03-06 9:07:00,427.73
2013-03-06 9:08:00,428.07
2013-03-06 9:09:00,428.19
2013-03-06 9:10:00,427.87
2013-03-06 9:11:00,427.82
2013-03-06 9:12:00,428.12
2013-03-06 9:13:00,428.46
2013-03-06 9:14:00,428.7
2013-03-06 9:15:00,428.21
2013-03-06 9:16:00,428.43
2013-03-06 9:17:00,428.52
2013-03-06 9:18:00,428.22
2013-03-06 9:19:00,428.19
2013-03-06 9:20:00,428.24
2013-03-06 9:21:00,428.39
2013-03-06 9:22:00,428.63
2013-03-06 9:23:00,428.47
2013-03-06 9:24:00,428.31
2013-03-06 9:25:00,428.21
2013-03-06 9:26:00,428.02
2013-03-06 9:27:00,428.1
2013-03-06 9:28:00,428.0
2013-03-06 9:29:00,427.88
2013-03-06 9:30:00,427.78
2013-03-06 9:31:00,427.67
2013-03-06 9:32:00,427.37
2013-03-06 9:33:00,427.38
2013-03-06 9:34:00,427.6
2013-03-06 9:35:00,427.5
2013-03-06 9:36:00,427.6
2013-03-06 9:37:00,427.71
2013-03-06 9:38:00,427.78
2013-03-06 9:39:00,427.57
2013-03-06 9:40:00,427.79
2013-03-06 9:41:00,427.58
2013-03-06 9:42:00,427.36
2013-03-06 9:43:00,427.36
2013-03-06 9:44:00,427.48
2013-03-06 9:45:00,427.62
2013-03-06 9:46:00,427.5
2013-03-06 9:47:00,427.39
2013-03-06 9:48:00,427.35
2013-03-06 9:49:00,427.09
2013-03-06 9:50:00,427.23
2013-03-06 9:51:00,426.84
2013-03-06 9:52:00,426.65
2013-03-06 9:53:00,426.73
2013-03-06 9:54:00,426.76
2013-03-06 9:55:00,426.75
2013-03-06 9:56:00,426.77
2013-03-06 9:57:00,426.77
2013-03-06 9:58:00,426.59
2013-03-06 9:59:00,426.28
2013-03-06 10:00:00,425.96
2013-03-06 10:01:00,426.17
2013-03-06 10:02:00,425.95
2013-03-06 10:03:00,425.81
2013-03-06 10:04:00,426.06
2013-03-06 10:05:00,425.99
2013-03-06 10:06:00,425.87
2013-03-06 10:07:00,425.86
2013-03-06 10:08:00,426.05
2013-03-06 10:09:00,426.35
2013-03-06 10:10:00,426.34
2013-03-06 10:11:00,426.16
2013-03-06 10:12:00,426.1
2013-03-06 10:13:00,426.44
2013-03-06 10:14:00,426.7
2013-03-06 10:15:00,426.64
2013-03-06 10:16:00,426.29
2013-03-06 10:17:00,426.58
2013-03-06 10:18:00,426.33
2013-03-06 10:19:00,426.46
2013-03-06 10:20:00,426.31
2013-03-06 10:21:00,426.3
2013-03-06 10:22:00,426.39
2013-03-06 10:23:00,425.9
2013-03-06 10:24:00,425.88
2013-03-06 10:25:00,425.5
2013-03-06 10:26:00,425.65
2013-03-06 10:27:00,426.0
2013-03-06 10:28:00,425.6
2013-03-06 10:29:00,425.78
2013-03-06 10:30:00,425.94
2013-03-06 10:31:00,426.0
2013-03-06 10:32:00,426.05
2013-03-06 10:33:00,425.96
2013-03-06 10:34:00,425.78
2013-03-06 10:35:00,425.31
2013-03-06 10:36:00,425.32
2013-03-06 10:37:00,425.2
2013-03-06 10:38:00,425.5
2013-03-06 10:39:00,425.5
2013-03-06 10:40:00,425.55
2013-03-06 10:41:00,426.08
2013-03-06 10:42:00,425.95
2013-03-06 10:43:00,425.73
2013-03-06 10:44:00,425.72
2013-03-06 10:45:00,426.24
2013-03-06 10:46:00,426.07
2013-03-06 10:47:00,426.04
2013-03-06 10:48:00,426.07
2013-03-06 10:49:00,426.23
2013-03-06 10:50:00,426.31
2013-03-06 10:51:00,426.32
2013-03-06 10:52:00,426.13
2013-03-06 10:53:00,425.91
2013-03-06 10:54:00,425.65
2013-03-06 10:55:00,425.77
2013-03-06 10:56:00,426.06
2013-03-06 10:57:00,425.87
2013-03-06 10:58:00,425.76
2013-03-06 10:59:00,425.73
2013-03-06 11:00:00,425.8
2013-03-06 11:01:00,425.76
2013-03-06 11:02:00,426.1
2013-03-06 11:03:00,426.18
2013-03-06 11:04:00,426.2
2013-03-06 11:05:00,426.09
2013-03-06 11:06:00,426.03
2013-03-06 11:07:00,426.02
2013-03-06 11:08:00,425.83
2013-03-06 11:09:00,426.01
2013-03-06 11:10:00,425.76
2013-03-06 11:11:00,425.93
2013-03-06 11:12:00,425.8
2013-03-06 11:13:00,425.54
2013-03-06 11:14:00,425.94
2013-03-06 11:15:00,425.86
2013-03-06 11:16:00,425.93
2013-03-06 11:17:00,425.92
2013-03-06 11:18:00,426.06
2013-03-06 11:19:00,425.97
2013-03-06 11:20:00,425.92
2013-03-06 11:21:00,425.86
2013-03-06 11:22:00,426.08
2013-03-06 11:23:00,426.33
2013-03-06 11:24:00,426.01
2013-03-06 11:25:00,426.27
2013-03-06 11:26:00,426.15
2013-03-06 11:27:00,426.25
2013-03-06 11:28:00,426.85
2013-03-06 11:29:00,426.62
2013-03-06 11:30:00,426.92
2013-03-06 11:31:00,426.83
2013-03-06 11:32:00,426.82
2013-03-06 11:33:00,426.71
2013-03-06 11:34:00,426.95
2013-03-06 11:35:00,426.83
2013-03-06 11:36:00,426.82
2013-03-06 11:37:00,426.94
2013-03-06 11:38:00,427.34
2013-03-06 11:39:00,427.07
2013-03-06 11:40:00,427.3
2013-03-06 11:41:00,426.96
2013-03-06 11:42:00,426.93
2013-03-06 11:43:00,426.82
2013-03-06 11:44:00,426.9
2013-03-06 11:45:00,426.91
2013-03-06 11:46:00,426.92
2013-03-06 11:47:00,427.16
2013-03-06 11:48:00,427.18
2013-03-06 11:49:00,427.3
2013-03-06 11:50:00,428.1
2013-03-06 11:51:00,427.88
2013-03-06 11:52:00,427.86
2013-03-06 11:53:00,427.49
2013-03-06 11:54:00,427.49
2013-03-06 11:55:00,427.69
2013-03-06 11:56:00,427.77
2013-03-06 11:57:00,427.74
2013-03-06 11:58:00,427.53
2013-03-06 11:59:00,427.57
2013-03-06 12:00:00,427.12
2013-03-06 12:01:00,427.1
2013-03-06 12:02:00,427.1
2013-03-06 12:03:00,426.73
2013-03-06 12:04:00,426.53
2013-03-06 12:05:00,426.62
2013-03-06 12:06:00,426.62
2013-03-06 12:07:00,426.51
2013-03-06 12:08:00,426.43
2013-03-06 12:09:00,426.36
2013-03-06 12:10:00,426.0
2013-03-06 12:11:00,425.55
2013-03-06 12:12:00,426.0
2013-03-06 12:13:00,426.02
2013-03-06 12:14:00,425.81
2013-03-06 12:15:00,425.93
2013-03-06 12:16:00,425.66
2013-03-06 12:17:00,425.7
2013-03-06 12:18:00,425.61
2013-03-06 12:19:00,425.78
2013-03-06 12:20:00,425.52
2013-03-06 12:21:00,425.47
2013-03-06 12:22:00,425.3
2013-03-06 12:23:00,425.56
2013-03-06 12:24:00,425.74
2013-03-06 12:25:00,425.54
2013-03-06 12:26:00,426.17
2013-03-06 12:27:00,425.83
2013-03-06 12:28:00,425.59
2013-03-06 12:29:00,425.6
2013-03-06 12:30:00,425.6
2013-03-06 12:31:00,425.57
2013-03-06 12:32:00,425.67
2013-03-06 12:33:00,425.25
2013-03-06 12:34:00,425.31
2013-03-06 12:35:00,425.26
2013-03-06 12:36:00,425.53
2013-03-06 12:37:00,425.0
2013-03-06 12:38:00,424.97
2013-03-06 12:39:00,425.1
2013-03-06 12:40:00,425.19
2013-03-06 12:41:00,424.97
2013-03-06 12:42:00,425.08
2013-03-06 12:43:00,425.04
2013-03-06 12:44:00,425.11
2013-03-06 12:45:00,425.02
2013-03-06 12:46:00,424.92
2013-03-06 12:47:00,424.91
2013-03-06 12:48:00,425.08
2013-03-06 12:49:00,425.15
2013-03-06 12:50:00,425.02
2013-03-06 12:51:00,424.81
2013-03-06 12:52:00,424.69
2013-03-06 12:53:00,424.46
2013-03-06 12:54:00,424.83
2013-03-06 12:55:00,424.96
2013-03-06 12:56:00,424.98
2013-03-06 12:57:00,425.49
2013-03-06 12:58:00,425.22
2013-03-06 12:59:00,425.31
2013-03-06 13:00:00,425.37
2013-03-06 13:01:00,425.66
2013-03-07 6:30:00,424.5
2013-03-07 6:31:00,424.62
2013-03-07 6:32:00,423.88
2013-03-07 6:33:00,424.18
2013-03-07 6:34:00,423.6
2013-03-07 6:35:00,422.86
2013-03-07 6:36:00,423.45
2013-03-07 6:37:00,423.35
2013-03-07 6:38:00,423.03
2013-03-07 6:39:00,423.18
2013-03-07 6:40:00,423.03
2013-03-07 6:41:00,423.09
2013-03-07 6:42:00,423.26
2013-03-07 6:43:00,423.11
2013-03-07 6:44:00,423.01
2013-03-07 6:45:00,422.32
2013-03-07 6:46:00,422.9
2013-03-07 6:47:00,423.0
2013-03-07 6:48:00,423.25
2013-03-07 6:49:00,423.14
2013-03-07 6:50:00,422.5
2013-03-07 6:51:00,422.25
2013-03-07 6:52:00,422.13
2013-03-07 6:53:00,421.53
2013-03-07 6:54:00,421.86
2013-03-07 6:55:00,422.21
2013-03-07 6:56:00,421.97
2013-03-07 6:57:00,421.96
2013-03-07 6:58:00,422.56
2013-03-07 6:59:00,422.76
2013-03-07 7:00:00,422.54
2013-03-07 7:01:00,422.33
2013-03-07 7:02:00,422.02
2013-03-07 7:03:00,421.74
2013-03-07 7:04:00,421.46
2013-03-07 7:05:00,421.65
2013-03-07 7:06:00,421.5
2013-03-07 7:07:00,421.57
2013-03-07 7:08:00,421.1
2013-03-07 7:09:00,421.51
2013-03-07 7:10:00,421.67
2013-03-07 7:11:00,421.7
2013-03-07 7:12:00,421.71
2013-03-07 7:13:00,422.19
2013-03-07 7:14:00,422.54
2013-03-07 7:15:00,422.49
2013-03-07 7:16:00,422.46
2013-03-07 7:17:00,422.58
2013-03-07 7:18:00,422.51
2013-03-07 7:19:00,422.38
2013-03-07 7:20:00,422.23
2013-03-07 7:21:00,422.27
2013-03-07 7:22:00,421.68
2013-03-07 7:23:00,421.8
2013-03-07 7:24:00,421.85
2013-03-07 7:25:00,422.03
2013-03-07 7:26:00,422.3
2013-03-07 7:27:00,422.3
2013-03-07 7:28:00,421.9
2013-03-07 7:29:00,422.4
2013-03-07 7:30:00,422.38
2013-03-07 7:31:00,422.26
2013-03-07 7:32:00,423.0
2013-03-07 7:33:00,422.62
2013-03-07 7:34:00,422.93
2013-03-07 7:35:00,422.98
2013-03-07 7:36:00,422.9
2013-03-07 7:37:00,422.54
2013-03-07 7:38:00,422.76
2013-03-07 7:39:00,422.26
2013-03-07 7:40:00,422.54
2013-03-07 7:41:00,422.36
2013-03-07 7:42:00,422.69
2013-03-07 7:43:00,422.41
2013-03-07 7:44:00,422.34
2013-03-07 7:45:00,422.75
2013-03-07 7:46:00,423.16
2013-03-07 7:47:00,423.13
2013-03-07 7:48:00,423.66
2013-03-07 7:49:00,423.54
2013-03-07 7:50:00,423.99
2013-03-07 7:51:00,423.99
2013-03-07 7:52:00,424.03
2013-03-07 7:53:00,424.71
2013-03-07 7:54:00,423.98
2013-03-07 7:55:00,424.0
2013-03-07 7:56:00,423.68
2013-03-07 7:57:00,423.44
2013-03-07 7:58:00,423.51
2013-03-07 7:59:00,423.97
2013-03-07 8:00:00,423.55
2013-03-07 8:01:00,423.87
2013-03-07 8:02:00,424.5
2013-03-07 8:03:00,424.86
2013-03-07 8:04:00,424.73
2013-03-07 8:05:00,424.7
2013-03-07 8:06:00,424.75
2013-03-07 8:07:00,425.34
2013-03-07 8:08:00,425.38
2013-03-07 8:09:00,426.21
2013-03-07 8:10:00,426.64
2013-03-07 8:11:00,426.18
2013-03-07 8:12:00,426.39
2013-03-07 8:13:00,425.87
2013-03-07 8:14:00,425.66
2013-03-07 8:15:00,426.05
2013-03-07 8:16:00,425.73
2013-03-07 8:17:00,425.94
2013-03-07 8:18:00,425.62
2013-03-07 8:19:00,425.54
2013-03-07 8:20:00,425.38
2013-03-07 8:21:00,425.56
2013-03-07 8:22:00,425.47
2013-03-07 8:23:00,425.34
2013-03-07 8:24:00,425.62
2013-03-07 8:25:00,426.09
2013-03-07 8:26:00,426.6
2013-03-07 8:27:00,427.28
2013-03-07 8:28:00,427.38
2013-03-07 8:29:00,427.45
2013-03-07 8:30:00,427.79
2013-03-07 8:31:00,428.08
2013-03-07 8:32:00,427.94
2013-03-07 8:33:00,427.96
2013-03-07 8:34:00,428.63
2013-03-07 8:35:00,429.0
2013-03-07 8:36:00,429.18
2013-03-07 8:37:00,429.58
2013-03-07 8:38:00,429.62
2013-03-07 8:39:00,430.06
2013-03-07 8:40:00,429.9
2013-03-07 8:41:00,430.5
2013-03-07 8:42:00,430.16
2013-03-07 8:43:00,430.05
2013-03-07 8:44:00,429.18
2013-03-07 8:45:00,429.36
2013-03-07 8:46:00,429.8
2013-03-07 8:47:00,430.26
2013-03-07 8:48:00,429.86
2013-03-07 8:49:00,429.9
2013-03-07 8:50:00,429.36
2013-03-07 8:51:00,429.1
2013-03-07 8:52:00,429.03
2013-03-07 8:53:00,429.01
2013-03-07 8:54:00,429.53
2013-03-07 8:55:00,429.87
2013-03-07 8:56:00,430.01
2013-03-07 8:57:00,430.08
2013-03-07 8:58:00,429.17
2013-03-07 8:59:00,428.87
2013-03-07 9:00:00,429.04
2013-03-07 9:01:00,429.21
2013-03-07 9:02:00,429.04
2013-03-07 9:03:00,428.9
2013-03-07 9:04:00,428.67
2013-03-07 9:05:00,428.29
2013-03-07 9:06:00,428.28
2013-03-07 9:07:00,427.57
2013-03-07 9:08:00,427.62
2013-03-07 9:09:00,427.1
2013-03-07 9:10:00,427.32
2013-03-07 9:11:00,427.19
2013-03-07 9:12:00,427.35
2013-03-07 9:13:00,427.24
2013-03-07 9:14:00,427.27
2013-03-07 9:15:00,427.58
2013-03-07 9:16:00,427.17
2013-03-07 9:17:00,427.19
2013-03-07 9:18:00,427.57
2013-03-07 9:19:00,427.87
2013-03-07 9:20:00,428.1
2013-03-07 9:21:00,427.95
2013-03-07 9:22:00,428.08
2013-03-07 9:23:00,427.63
2013-03-07 9:24:00,427.67
2013-03-07 9:25:00,427.89
2013-03-07 9:26:00,427.81
2013-03-07 9:27:00,427.77
2013-03-07 9:28:00,428.27
2013-03-07 9:29:00,428.28
2013-03-07 9:30:00,428.4
2013-03-07 9:31:00,428.67
2013-03-07 9:32:00,428.75
2013-03-07 9:33:00,428.43
2013-03-07 9:34:00,428.82
2013-03-07 9:35:00,428.69
2013-03-07 9:36:00,428.77
2013-03-07 9:37:00,428.32
2013-03-07 9:38:00,428.49
2013-03-07 9:39:00,428.14
2013-03-07 9:40:00,427.57
2013-03-07 9:41:00,427.47
2013-03-07 9:42:00,427.28
2013-03-07 9:43:00,427.3
2013-03-07 9:44:00,427.6
2013-03-07 9:45:00,427.66
2013-03-07 9:46:00,427.67
2013-03-07 9:47:00,427.7
2013-03-07 9:48:00,427.61
2013-03-07 9:49:00,427.77
2013-03-07 9:50:00,428.17
2013-03-07 9:51:00,428.08
2013-03-07 9:52:00,428.25
2013-03-07 9:53:00,428.62
2013-03-07 9:54:00,428.53
2013-03-07 9:55:00,428.87
2013-03-07 9:56:00,429.07
2013-03-07 9:57:00,429.63
2013-03-07 9:58:00,429.61
2013-03-07 9:59:00,429.48
2013-03-07 10:00:00,429.35
2013-03-07 10:01:00,429.17
2013-03-07 10:02:00,429.06
2013-03-07 10:03:00,428.77
2013-03-07 10:04:00,428.92
2013-03-07 10:05:00,428.84
2013-03-07 10:06:00,428.96
2013-03-07 10:07:00,428.89
2013-03-07 10:08:00,428.82
2013-03-07 10:09:00,428.23
2013-03-07 10:10:00,428.11
2013-03-07 10:11:00,428.26
2013-03-07 10:12:00,428.72
2013-03-07 10:13:00,428.79
2013-03-07 10:14:00,428.84
2013-03-07 10:15:00,428.9
2013-03-07 10:16:00,428.83
2013-03-07 10:17:00,428.77
2013-03-07 10:18:00,428.64
2013-03-07 10:19:00,428.4
2013-03-07 10:20:00,428.39
2013-03-07 10:21:00,428.27
2013-03-07 10:22:00,428.36
2013-03-07 10:23:00,428.04
2013-03-07 10:24:00,427.52
2013-03-07 10:25:00,427.75
2013-03-07 10:26:00,427.33
2013-03-07 10:27:00,427.23
2013-03-07 10:28:00,426.76
2013-03-07 10:29:00,426.67
2013-03-07 10:30:00,427.13
2013-03-07 10:31:00,426.96
2013-03-07 10:32:00,426.45
2013-03-07 10:33:00,426.5
2013-03-07 10:34:00,427.0
2013-03-07 10:35:00,427.44
2013-03-07 10:36:00,427.02
2013-03-07 10:37:00,427.0
2013-03-07 10:38:00,426.91
2013-03-07 10:39:00,427.5
2013-03-07 10:40:00,428.17
2013-03-07 10:41:00,427.8
2013-03-07 10:42:00,427.92
2013-03-07 10:43:00,428.0
2013-03-07 10:44:00,427.7
2013-03-07 10:45:00,427.61
2013-03-07 10:46:00,427.59
2013-03-07 10:47:00,427.1
2013-03-07 10:48:00,427.11
2013-03-07 10:49:00,426.78
2013-03-07 10:50:00,426.8
2013-03-07 10:51:00,426.68
2013-03-07 10:52:00,426.9
2013-03-07 10:53:00,426.94
2013-03-07 10:54:00,426.99
2013-03-07 10:55:00,427.07
2013-03-07 10:56:00,427.09
2013-03-07 10:57:00,427.07
2013-03-07 10:58:00,426.91
2013-03-07 10:59:00,426.95
2013-03-07 11:00:00,427.09
2013-03-07 11:01:00,427.21
2013-03-07 11:02:00,427.06
2013-03-07 11:03:00,427.05
2013-03-07 11:04:00,426.98
2013-03-07 11:05:00,427.12
2013-03-07 11:06:00,427.13
2013-03-07 11:07:00,427.0
2013-03-07 11:08:00,426.67
2013-03-07 11:09:00,426.58
2013-03-07 11:10:00,426.73
2013-03-07 11:11:00,426.5
2013-03-07 11:12:00,425.92
2013-03-07 11:13:00,425.63
2013-03-07 11:14:00,425.82
2013-03-07 11:15:00,425.89
2013-03-07 11:16:00,425.75
2013-03-07 11:17:00,426.08
2013-03-07 11:18:00,426.06
2013-03-07 11:19:00,426.11
2013-03-07 11:20:00,426.2
2013-03-07 11:21:00,426.39
2013-03-07 11:22:00,426.2
2013-03-07 11:23:00,426.6
2013-03-07 11:24:00,426.77
2013-03-07 11:25:00,426.77
2013-03-07 11:26:00,426.88
2013-03-07 11:27:00,427.22
2013-03-07 11:28:00,427.41
2013-03-07 11:29:00,427.06
2013-03-07 11:30:00,426.82
2013-03-07 11:31:00,426.55
2013-03-07 11:32:00,426.89
2013-03-07 11:33:00,427.18
2013-03-07 11:34:00,427.5
2013-03-07 11:35:00,427.48
2013-03-07 11:36:00,427.31
2013-03-07 11:37:00,427.18
2013-03-07 11:38:00,427.17
2013-03-07 11:39:00,426.96
2013-03-07 11:40:00,427.49
2013-03-07 11:41:00,427.21
2013-03-07 11:42:00,427.22
2013-03-07 11:43:00,427.09
2013-03-07 11:44:00,427.37
2013-03-07 11:45:00,427.46
2013-03-07 11:46:00,428.2
2013-03-07 11:47:00,428.15
2013-03-07 11:48:00,428.25
2013-03-07 11:49:00,428.26
2013-03-07 11:50:00,428.28
2013-03-07 11:51:00,428.21
2013-03-07 11:52:00,428.28
2013-03-07 11:53:00,428.43
2013-03-07 11:54:00,428.33
2013-03-07 11:55:00,428.59
2013-03-07 11:56:00,428.61
2013-03-07 11:57:00,428.94
2013-03-07 11:58:00,429.52
2013-03-07 11:59:00,429.93
2013-03-07 12:00:00,429.71
2013-03-07 12:01:00,429.95
2013-03-07 12:02:00,429.85
2013-03-07 12:03:00,429.41
2013-03-07 12:04:00,429.7
2013-03-07 12:05:00,429.96
2013-03-07 12:06:00,429.99
2013-03-07 12:07:00,430.08
2013-03-07 12:08:00,430.16
2013-03-07 12:09:00,430.12
2013-03-07 12:10:00,429.9
2013-03-07 12:11:00,430.13
2013-03-07 12:12:00,430.07
2013-03-07 12:13:00,429.92
2013-03-07 12:14:00,429.52
2013-03-07 12:15:00,429.74
2013-03-07 12:16:00,429.85
2013-03-07 12:17:00,430.03
2013-03-07 12:18:00,429.89
2013-03-07 12:19:00,429.95
2013-03-07 12:20:00,429.47
2013-03-07 12:21:00,430.15
2013-03-07 12:22:00,429.34
2013-03-07 12:23:00,429.22
2013-03-07 12:24:00,428.99
2013-03-07 12:25:00,429.24
2013-03-07 12:26:00,429.24
2013-03-07 12:27:00,429.56
2013-03-07 12:28:00,429.52
2013-03-07 12:29:00,429.21
2013-03-07 12:30:00,429.29
2013-03-07 12:31:00,429.62
2013-03-07 12:32:00,430.09
2013-03-07 12:33:00,430.06
2013-03-07 12:34:00,430.1
2013-03-07 12:35:00,430.4
2013-03-07 12:36:00,430.59
2013-03-07 12:37:00,431.3
2013-03-07 12:38:00,431.12
2013-03-07 12:39:00,431.0
2013-03-07 12:40:00,431.12
2013-03-07 12:41:00,431.14
2013-03-07 12:42:00,431.58
2013-03-07 12:43:00,431.5
2013-03-07 12:44:00,431.12
2013-03-07 12:45:00,431.45
2013-03-07 12:46:00,430.96
2013-03-07 12:47:00,431.0
2013-03-07 12:48:00,431.42
2013-03-07 12:49:00,431.56
2013-03-07 12:50:00,431.95
2013-03-07 12:51:00,431.7
2013-03-07 12:52:00,431.65
2013-03-07 12:53:00,431.83
2013-03-07 12:54:00,431.87
2013-03-07 12:55:00,431.31
2013-03-07 12:56:00,431.04
2013-03-07 12:57:00,431.19
2013-03-07 12:58:00,431.0
2013-03-07 12:59:00,430.79
2013-03-07 13:00:00,431.03
2013-03-07 13:01:00,430.58
2013-03-08 6:30:00,429.8
2013-03-08 6:31:00,429.81
2013-03-08 6:32:00,429.73
2013-03-08 6:33:00,429.02
2013-03-08 6:34:00,429.03
2013-03-08 6:35:00,428.85
2013-03-08 6:36:00,428.95
2013-03-08 6:37:00,429.98
2013-03-08 6:38:00,430.97
2013-03-08 6:39:00,432.97
2013-03-08 6:40:00,432.27
2013-03-08 6:41:00,433.01
2013-03-08 6:42:00,432.66
2013-03-08 6:43:00,433.76
2013-03-08 6:44:00,433.8
2013-03-08 6:45:00,433.86
2013-03-08 6:46:00,434.68
2013-03-08 6:47:00,434.48
2013-03-08 6:48:00,434.27
2013-03-08 6:49:00,433.97
2013-03-08 6:50:00,433.39
2013-03-08 6:51:00,433.45
2013-03-08 6:52:00,433.65
2013-03-08 6:53:00,434.13
2013-03-08 6:54:00,434.97
2013-03-08 6:55:00,434.16
2013-03-08 6:56:00,434.25
2013-03-08 6:57:00,433.93
2013-03-08 6:58:00,433.74
2013-03-08 6:59:00,434.31
2013-03-08 7:00:00,434.64
2013-03-08 7:01:00,434.4
2013-03-08 7:02:00,434.17
2013-03-08 7:03:00,433.86
2013-03-08 7:04:00,433.85
2013-03-08 7:05:00,432.9
2013-03-08 7:06:00,433.07
2013-03-08 7:07:00,431.94
2013-03-08 7:08:00,432.18
2013-03-08 7:09:00,432.34
2013-03-08 7:10:00,432.41
2013-03-08 7:11:00,432.68
2013-03-08 7:12:00,431.6
2013-03-08 7:13:00,431.41
2013-03-08 7:14:00,430.98
2013-03-08 7:15:00,430.89
2013-03-08 7:16:00,431.25
2013-03-08 7:17:00,431.5
2013-03-08 7:18:00,431.29
2013-03-08 7:19:00,431.7
2013-03-08 7:20:00,431.71
2013-03-08 7:21:00,431.22
2013-03-08 7:22:00,431.5
2013-03-08 7:23:00,432.2
2013-03-08 7:24:00,432.67
2013-03-08 7:25:00,432.5
2013-03-08 7:26:00,432.81
2013-03-08 7:27:00,433.11
2013-03-08 7:28:00,432.81
2013-03-08 7:29:00,432.92
2013-03-08 7:30:00,432.91
2013-03-08 7:31:00,433.54
2013-03-08 7:32:00,433.17
2013-03-08 7:33:00,433.06
2013-03-08 7:34:00,433.24
2013-03-08 7:35:00,433.53
2013-03-08 7:36:00,433.71
2013-03-08 7:37:00,433.33
2013-03-08 7:38:00,433.54
2013-03-08 7:39:00,433.46
2013-03-08 7:40:00,433.56
2013-03-08 7:41:00,433.3
2013-03-08 7:42:00,433.54
2013-03-08 7:43:00,433.4
2013-03-08 7:44:00,432.78
2013-03-08 7:45:00,432.61
2013-03-08 7:46:00,432.73
2013-03-08 7:47:00,432.69
